,year,value,cityCode,cityName,prefCode,prefName
1,2012,204,01634,鹿追町,1,北海道
2,2014,195,01634,鹿追町,1,北海道
3,2016,185,01634,鹿追町,1,北海道
0,2009,262,01635,新得町,1,北海道
1,2012,253,01635,新得町,1,北海道
2,2014,255,01635,新得町,1,北海道
3,2016,247,01635,新得町,1,北海道
0,2009,385,01636,清水町,1,北海道
1,2012,361,01636,清水町,1,北海道
2,2014,362,01636,清水町,1,北海道
3,2016,344,01636,清水町,1,北海道
0,2009,508,01637,芽室町,1,北海道
1,2012,511,01637,芽室町,1,北海道
2,2014,504,01637,芽室町,1,北海道
3,2016,484,01637,芽室町,1,北海道
0,2009,192,01638,中札内村,1,北海道
1,2012,203,01638,中札内村,1,北海道
2,2014,188,01638,中札内村,1,北海道
3,2016,186,01638,中札内村,1,北海道
0,2009,96,01639,更別村,1,北海道
1,2012,95,01639,更別村,1,北海道
2,2014,97,01639,更別村,1,北海道
3,2016,97,01639,更別村,1,北海道
0,2009,281,01641,大樹町,1,北海道
1,2012,269,01641,大樹町,1,北海道
2,2014,269,01641,大樹町,1,北海道
3,2016,255,01641,大樹町,1,北海道
0,2009,409,01642,広尾町,1,北海道
1,2012,388,01642,広尾町,1,北海道
2,2014,365,01642,広尾町,1,北海道
3,2016,343,01642,広尾町,1,北海道
0,2009,780,01643,幕別町,1,北海道
1,2012,737,01643,幕別町,1,北海道
2,2014,735,01643,幕別町,1,北海道
3,2016,682,01643,幕別町,1,北海道
0,2009,303,01644,池田町,1,北海道
1,2012,290,01644,池田町,1,北海道
2,2014,291,01644,池田町,1,北海道
3,2016,288,01644,池田町,1,北海道
0,2009,121,01645,豊頃町,1,北海道
1,2012,122,01645,豊頃町,1,北海道
2,2014,118,01645,豊頃町,1,北海道
3,2016,114,01645,豊頃町,1,北海道
0,2009,377,01646,本別町,1,北海道
1,2012,348,01646,本別町,1,北海道
2,2014,334,01646,本別町,1,北海道
3,2016,311,01646,本別町,1,北海道
0,2009,351,01647,足寄町,1,北海道
1,2012,327,01647,足寄町,1,北海道
2,2014,307,01647,足寄町,1,北海道
3,2016,290,01647,足寄町,1,北海道
0,2009,110,01648,陸別町,1,北海道
1,2012,103,01648,陸別町,1,北海道
2,2014,99,01648,陸別町,1,北海道
3,2016,99,01648,陸別町,1,北海道
0,2009,252,01649,浦幌町,1,北海道
1,2012,228,01649,浦幌町,1,北海道
2,2014,219,01649,浦幌町,1,北海道
3,2016,203,01649,浦幌町,1,北海道
0,2009,699,01661,釧路町,1,北海道
1,2012,663,01661,釧路町,1,北海道
2,2014,677,01661,釧路町,1,北海道
3,2016,638,01661,釧路町,1,北海道
0,2009,484,01662,厚岸町,1,北海道
1,2012,449,01662,厚岸町,1,北海道
2,2014,438,01662,厚岸町,1,北海道
3,2016,422,01662,厚岸町,1,北海道
0,2009,248,01663,浜中町,1,北海道
1,2012,229,01663,浜中町,1,北海道
2,2014,232,01663,浜中町,1,北海道
3,2016,218,01663,浜中町,1,北海道
0,2009,327,01664,標茶町,1,北海道
1,2012,319,01664,標茶町,1,北海道
2,2014,325,01664,標茶町,1,北海道
3,2016,315,01664,標茶町,1,北海道
0,2009,446,01665,弟子屈町,1,北海道
1,2012,384,01665,弟子屈町,1,北海道
2,2014,394,01665,弟子屈町,1,北海道
3,2016,369,01665,弟子屈町,1,北海道
0,2009,66,01667,鶴居村,1,北海道
1,2012,70,01667,鶴居村,1,北海道
2,2014,77,01667,鶴居村,1,北海道
3,2016,73,01667,鶴居村,1,北海道
0,2009,388,01668,白糠町,1,北海道
1,2012,357,01668,白糠町,1,北海道
2,2014,330,01668,白糠町,1,北海道
3,2016,307,01668,白糠町,1,北海道
0,2009,602,01691,別海町,1,北海道
1,2012,567,01691,別海町,1,北海道
2,2014,567,01691,別海町,1,北海道
3,2016,551,01691,別海町,1,北海道
0,2009,1114,01692,中標津町,1,北海道
1,2012,1037,01692,中標津町,1,北海道
2,2014,1025,01692,中標津町,1,北海道
3,2016,984,01692,中標津町,1,北海道
0,2009,260,01693,標津町,1,北海道
1,2012,242,01693,標津町,1,北海道
2,2014,238,01693,標津町,1,北海道
3,2016,229,01693,標津町,1,北海道
0,2009,348,01694,羅臼町,1,北海道
1,2012,343,01694,羅臼町,1,北海道
2,2014,324,01694,羅臼町,1,北海道
3,2016,319,01694,羅臼町,1,北海道
0,2009,348,01694,羅臼町,1,北海道
1,2012,343,01694,羅臼町,1,北海道
2,2014,324,01694,羅臼町,1,北海道
3,2016,319,01694,羅臼町,1,北海道
0,2009,348,01694,羅臼町,1,北海道
1,2012,343,01694,羅臼町,1,北海道
2,2014,324,01694,羅臼町,1,北海道
3,2016,319,01694,羅臼町,1,北海道
0,2009,348,01694,羅臼町,1,北海道
1,2012,343,01694,羅臼町,1,北海道
2,2014,324,01694,羅臼町,1,北海道
3,2016,319,01694,羅臼町,1,北海道
0,2009,348,01694,羅臼町,1,北海道
1,2012,343,01694,羅臼町,1,北海道
2,2014,324,01694,羅臼町,1,北海道
3,2016,319,01694,羅臼町,1,北海道
0,2009,348,01694,羅臼町,1,北海道
1,2012,343,01694,羅臼町,1,北海道
2,2014,324,01694,羅臼町,1,北海道
3,2016,319,01694,羅臼町,1,北海道
0,2009,348,01694,羅臼町,1,北海道
1,2012,343,01694,羅臼町,1,北海道
2,2014,324,01694,羅臼町,1,北海道
3,2016,319,01694,羅臼町,1,北海道
0,2009,10849,02201,青森市,2,青森県
1,2012,9477,02201,青森市,2,青森県
2,2014,9329,02201,青森市,2,青森県
3,2016,8804,02201,青森市,2,青森県
0,2009,7005,02202,弘前市,2,青森県
1,2012,6253,02202,弘前市,2,青森県
2,2014,6195,02202,弘前市,2,青森県
3,2016,5898,02202,弘前市,2,青森県
0,2009,9152,02203,八戸市,2,青森県
1,2012,8240,02203,八戸市,2,青森県
2,2014,8164,02203,八戸市,2,青森県
3,2016,7812,02203,八戸市,2,青森県
0,2009,1344,02204,黒石市,2,青森県
1,2012,1184,02204,黒石市,2,青森県
2,2014,1192,02204,黒石市,2,青森県
3,2016,1133,02204,黒石市,2,青森県
0,2009,2691,02205,五所川原市,2,青森県
1,2012,2371,02205,五所川原市,2,青森県
2,2014,2360,02205,五所川原市,2,青森県
3,2016,2259,02205,五所川原市,2,青森県
0,2009,2900,02206,十和田市,2,青森県
1,2012,2575,02206,十和田市,2,青森県
2,2014,2526,02206,十和田市,2,青森県
3,2016,2416,02206,十和田市,2,青森県
0,2009,1618,02207,三沢市,2,青森県
1,2012,1424,02207,三沢市,2,青森県
2,2014,1410,02207,三沢市,2,青森県
3,2016,1402,02207,三沢市,2,青森県
0,2009,2482,02208,むつ市,2,青森県
1,2012,2182,02208,むつ市,2,青森県
2,2014,2169,02208,むつ市,2,青森県
3,2016,2038,02208,むつ市,2,青森県
0,2009,1088,02209,つがる市,2,青森県
1,2012,932,02209,つがる市,2,青森県
2,2014,930,02209,つがる市,2,青森県
3,2016,873,02209,つがる市,2,青森県
0,2009,1081,02210,平川市,2,青森県
1,2012,957,02210,平川市,2,青森県
2,2014,954,02210,平川市,2,青森県
3,2016,886,02210,平川市,2,青森県
0,2009,416,02301,平内町,2,青森県
1,2012,359,02301,平内町,2,青森県
2,2014,347,02301,平内町,2,青森県
3,2016,334,02301,平内町,2,青森県
0,2009,171,02303,今別町,2,青森県
1,2012,146,02303,今別町,2,青森県
2,2014,139,02303,今別町,2,青森県
3,2016,129,02303,今別町,2,青森県
0,2009,91,02304,蓬田村,2,青森県
1,2012,82,02304,蓬田村,2,青森県
2,2014,76,02304,蓬田村,2,青森県
3,2016,70,02304,蓬田村,2,青森県
0,2009,307,02307,外ヶ浜町,2,青森県
1,2012,272,02307,外ヶ浜町,2,青森県
2,2014,264,02307,外ヶ浜町,2,青森県
3,2016,254,02307,外ヶ浜町,2,青森県
0,2009,472,02321,鰺ヶ沢町,2,青森県
1,2012,445,02321,鰺ヶ沢町,2,青森県
2,2014,408,02321,鰺ヶ沢町,2,青森県
3,2016,376,02321,鰺ヶ沢町,2,青森県
0,2009,442,02323,深浦町,2,青森県
1,2012,386,02323,深浦町,2,青森県
2,2014,375,02323,深浦町,2,青森県
3,2016,353,02323,深浦町,2,青森県
0,2009,64,02343,西目屋村,2,青森県
1,2012,52,02343,西目屋村,2,青森県
2,2014,48,02343,西目屋村,2,青森県
3,2016,43,02343,西目屋村,2,青森県
0,2009,454,02361,藤崎町,2,青森県
1,2012,407,02361,藤崎町,2,青森県
2,2014,400,02361,藤崎町,2,青森県
3,2016,394,02361,藤崎町,2,青森県
0,2009,405,02362,大鰐町,2,青森県
1,2012,355,02362,大鰐町,2,青森県
2,2014,326,02362,大鰐町,2,青森県
3,2016,295,02362,大鰐町,2,青森県
0,2009,203,02367,田舎館村,2,青森県
1,2012,175,02367,田舎館村,2,青森県
2,2014,170,02367,田舎館村,2,青森県
3,2016,169,02367,田舎館村,2,青森県
0,2009,587,02381,板柳町,2,青森県
1,2012,532,02381,板柳町,2,青森県
2,2014,494,02381,板柳町,2,青森県
3,2016,473,02381,板柳町,2,青森県
0,2009,436,02384,鶴田町,2,青森県
1,2012,380,02384,鶴田町,2,青森県
2,2014,367,02384,鶴田町,2,青森県
3,2016,341,02384,鶴田町,2,青森県
0,2009,515,02387,中泊町,2,青森県
1,2012,427,02387,中泊町,2,青森県
2,2014,417,02387,中泊町,2,青森県
3,2016,390,02387,中泊町,2,青森県
0,2009,720,02401,野辺地町,2,青森県
1,2012,582,02401,野辺地町,2,青森県
2,2014,596,02401,野辺地町,2,青森県
3,2016,570,02401,野辺地町,2,青森県
0,2009,654,02402,七戸町,2,青森県
1,2012,554,02402,七戸町,2,青森県
2,2014,570,02402,七戸町,2,青森県
3,2016,543,02402,七戸町,2,青森県
0,2009,306,02405,六戸町,2,青森県
1,2012,288,02405,六戸町,2,青森県
2,2014,291,02405,六戸町,2,青森県
3,2016,286,02405,六戸町,2,青森県
0,2009,225,02406,横浜町,2,青森県
1,2012,188,02406,横浜町,2,青森県
2,2014,170,02406,横浜町,2,青森県
3,2016,164,02406,横浜町,2,青森県
0,2009,725,02408,東北町,2,青森県
1,2012,635,02408,東北町,2,青森県
2,2014,636,02408,東北町,2,青森県
3,2016,587,02408,東北町,2,青森県
0,2009,368,02411,六ヶ所村,2,青森県
1,2012,341,02411,六ヶ所村,2,青森県
2,2014,346,02411,六ヶ所村,2,青森県
3,2016,323,02411,六ヶ所村,2,青森県
0,2009,664,02412,おいらせ町,2,青森県
1,2012,607,02412,おいらせ町,2,青森県
2,2014,597,02412,おいらせ町,2,青森県
3,2016,577,02412,おいらせ町,2,青森県
0,2009,301,02423,大間町,2,青森県
1,2012,246,02423,大間町,2,青森県
2,2014,238,02423,大間町,2,青森県
3,2016,226,02423,大間町,2,青森県
0,2009,219,02424,東通村,2,青森県
1,2012,184,02424,東通村,2,青森県
2,2014,173,02424,東通村,2,青森県
3,2016,164,02424,東通村,2,青森県
0,2009,102,02425,風間浦村,2,青森県
1,2012,92,02425,風間浦村,2,青森県
2,2014,92,02425,風間浦村,2,青森県
3,2016,77,02425,風間浦村,2,青森県
0,2009,134,02426,佐井村,2,青森県
1,2012,114,02426,佐井村,2,青森県
2,2014,112,02426,佐井村,2,青森県
3,2016,107,02426,佐井村,2,青森県
0,2009,421,02441,三戸町,2,青森県
1,2012,344,02441,三戸町,2,青森県
2,2014,340,02441,三戸町,2,青森県
3,2016,318,02441,三戸町,2,青森県
0,2009,579,02442,五戸町,2,青森県
1,2012,490,02442,五戸町,2,青森県
2,2014,485,02442,五戸町,2,青森県
3,2016,470,02442,五戸町,2,青森県
0,2009,248,02443,田子町,2,青森県
1,2012,233,02443,田子町,2,青森県
2,2014,220,02443,田子町,2,青森県
3,2016,216,02443,田子町,2,青森県
0,2009,648,02445,南部町,2,青森県
1,2012,542,02445,南部町,2,青森県
2,2014,543,02445,南部町,2,青森県
3,2016,506,02445,南部町,2,青森県
0,2009,359,02446,階上町,2,青森県
1,2012,317,02446,階上町,2,青森県
2,2014,302,02446,階上町,2,青森県
3,2016,296,02446,階上町,2,青森県
0,2009,99,02450,新郷村,2,青森県
1,2012,82,02450,新郷村,2,青森県
2,2014,77,02450,新郷村,2,青森県
3,2016,73,02450,新郷村,2,青森県
0,2009,10146,03201,盛岡市,3,岩手県
1,2012,9670,03201,盛岡市,3,岩手県
2,2014,9850,03201,盛岡市,3,岩手県
3,2016,9308,03201,盛岡市,3,岩手県
0,2009,2366,03202,宮古市,3,岩手県
1,2012,1889,03202,宮古市,3,岩手県
2,2014,1914,03202,宮古市,3,岩手県
3,2016,1852,03202,宮古市,3,岩手県
0,2009,2083,03203,大船渡市,3,岩手県
1,2012,1509,03203,大船渡市,3,岩手県
2,2014,1627,03203,大船渡市,3,岩手県
3,2016,1879,03203,大船渡市,3,岩手県
0,2009,3559,03205,花巻市,3,岩手県
1,2012,3308,03205,花巻市,3,岩手県
2,2014,3190,03205,花巻市,3,岩手県
3,2016,3052,03205,花巻市,3,岩手県
0,2009,3160,03206,北上市,3,岩手県
1,2012,2888,03206,北上市,3,岩手県
2,2014,2864,03206,北上市,3,岩手県
3,2016,2733,03206,北上市,3,岩手県
0,2009,1583,03207,久慈市,3,岩手県
1,2012,1447,03207,久慈市,3,岩手県
2,2014,1438,03207,久慈市,3,岩手県
3,2016,1379,03207,久慈市,3,岩手県
0,2009,1082,03208,遠野市,3,岩手県
1,2012,1116,03208,遠野市,3,岩手県
2,2014,1105,03208,遠野市,3,岩手県
3,2016,1035,03208,遠野市,3,岩手県
0,2009,4641,03209,一関市,3,岩手県
1,2012,4245,03209,一関市,3,岩手県
2,2014,4122,03209,一関市,3,岩手県
3,2016,3950,03209,一関市,3,岩手県
0,2009,1005,03210,陸前高田市,3,岩手県
1,2012,484,03210,陸前高田市,3,岩手県
2,2014,550,03210,陸前高田市,3,岩手県
3,2016,574,03210,陸前高田市,3,岩手県
0,2009,1776,03211,釜石市,3,岩手県
1,2012,1186,03211,釜石市,3,岩手県
2,2014,1252,03211,釜石市,3,岩手県
3,2016,1198,03211,釜石市,3,岩手県
0,2009,1138,03213,二戸市,3,岩手県
1,2012,1079,03213,二戸市,3,岩手県
2,2014,1039,03213,二戸市,3,岩手県
3,2016,985,03213,二戸市,3,岩手県
0,2009,1085,03214,八幡平市,3,岩手県
1,2012,997,03214,八幡平市,3,岩手県
2,2014,963,03214,八幡平市,3,岩手県
3,2016,893,03214,八幡平市,3,岩手県
0,2009,4784,03215,奥州市,3,岩手県
1,2012,4436,03215,奥州市,3,岩手県
2,2014,4254,03215,奥州市,3,岩手県
3,2016,4037,03215,奥州市,3,岩手県
0,2009,1121,03216,滝沢市,3,岩手県
1,2012,1038,03216,滝沢市,3,岩手県
2,2014,1050,03216,滝沢市,3,岩手県
3,2016,988,03216,滝沢市,3,岩手県
0,2009,631,03301,雫石町,3,岩手県
1,2012,586,03301,雫石町,3,岩手県
2,2014,595,03301,雫石町,3,岩手県
3,2016,561,03301,雫石町,3,岩手県
0,2009,261,03302,葛巻町,3,岩手県
1,2012,243,03302,葛巻町,3,岩手県
2,2014,224,03302,葛巻町,3,岩手県
3,2016,207,03302,葛巻町,3,岩手県
0,2009,465,03303,岩手町,3,岩手県
1,2012,431,03303,岩手町,3,岩手県
2,2014,406,03303,岩手町,3,岩手県
3,2016,391,03303,岩手町,3,岩手県
0,2009,923,03321,紫波町,3,岩手県
1,2012,839,03321,紫波町,3,岩手県
2,2014,832,03321,紫波町,3,岩手県
3,2016,782,03321,紫波町,3,岩手県
0,2009,778,03322,矢巾町,3,岩手県
1,2012,744,03322,矢巾町,3,岩手県
2,2014,770,03322,矢巾町,3,岩手県
3,2016,753,03322,矢巾町,3,岩手県
0,2009,313,03366,西和賀町,3,岩手県
1,2012,291,03366,西和賀町,3,岩手県
2,2014,287,03366,西和賀町,3,岩手県
3,2016,271,03366,西和賀町,3,岩手県
0,2009,375,03381,金ケ崎町,3,岩手県
1,2012,353,03381,金ケ崎町,3,岩手県
2,2014,341,03381,金ケ崎町,3,岩手県
3,2016,335,03381,金ケ崎町,3,岩手県
0,2009,334,03402,平泉町,3,岩手県
1,2012,331,03402,平泉町,3,岩手県
2,2014,327,03402,平泉町,3,岩手県
3,2016,306,03402,平泉町,3,岩手県
0,2009,218,03441,住田町,3,岩手県
1,2012,207,03441,住田町,3,岩手県
2,2014,191,03441,住田町,3,岩手県
3,2016,177,03441,住田町,3,岩手県
0,2009,655,03461,大槌町,3,岩手県
1,2012,140,03461,大槌町,3,岩手県
2,2014,267,03461,大槌町,3,岩手県
3,2016,326,03461,大槌町,3,岩手県
0,2009,739,03482,山田町,3,岩手県
1,2012,240,03482,山田町,3,岩手県
2,2014,472,03482,山田町,3,岩手県
3,2016,492,03482,山田町,3,岩手県
0,2009,493,03483,岩泉町,3,岩手県
1,2012,431,03483,岩泉町,3,岩手県
2,2014,418,03483,岩泉町,3,岩手県
3,2016,402,03483,岩泉町,3,岩手県
0,2009,123,03484,田野畑村,3,岩手県
1,2012,97,03484,田野畑村,3,岩手県
2,2014,94,03484,田野畑村,3,岩手県
3,2016,88,03484,田野畑村,3,岩手県
0,2009,144,03485,普代村,3,岩手県
1,2012,133,03485,普代村,3,岩手県
2,2014,120,03485,普代村,3,岩手県
3,2016,119,03485,普代村,3,岩手県
0,2009,364,03501,軽米町,3,岩手県
1,2012,351,03501,軽米町,3,岩手県
2,2014,319,03501,軽米町,3,岩手県
3,2016,298,03501,軽米町,3,岩手県
0,2009,167,03503,野田村,3,岩手県
1,2012,130,03503,野田村,3,岩手県
2,2014,129,03503,野田村,3,岩手県
3,2016,128,03503,野田村,3,岩手県
0,2009,213,03506,九戸村,3,岩手県
1,2012,190,03506,九戸村,3,岩手県
2,2014,174,03506,九戸村,3,岩手県
3,2016,168,03506,九戸村,3,岩手県
0,2009,567,03507,洋野町,3,岩手県
1,2012,531,03507,洋野町,3,岩手県
2,2014,517,03507,洋野町,3,岩手県
3,2016,501,03507,洋野町,3,岩手県
0,2009,489,03524,一戸町,3,岩手県
1,2012,447,03524,一戸町,3,岩手県
2,2014,431,03524,一戸町,3,岩手県
3,2016,415,03524,一戸町,3,岩手県
0,2009,30026,04100,仙台市,4,宮城県
1,2012,27762,04100,仙台市,4,宮城県
2,2014,28974,04100,仙台市,4,宮城県
3,2016,27485,04100,仙台市,4,宮城県
0,2009,30026,04101,仙台市,4,宮城県
1,2012,27762,04101,仙台市,4,宮城県
2,2014,28974,04101,仙台市,4,宮城県
3,2016,27485,04101,仙台市,4,宮城県
0,2009,30026,04102,仙台市,4,宮城県
1,2012,27762,04102,仙台市,4,宮城県
2,2014,28974,04102,仙台市,4,宮城県
3,2016,27485,04102,仙台市,4,宮城県
0,2009,30026,04103,仙台市,4,宮城県
1,2012,27762,04103,仙台市,4,宮城県
2,2014,28974,04103,仙台市,4,宮城県
3,2016,27485,04103,仙台市,4,宮城県
0,2009,30026,04104,仙台市,4,宮城県
1,2012,27762,04104,仙台市,4,宮城県
2,2014,28974,04104,仙台市,4,宮城県
3,2016,27485,04104,仙台市,4,宮城県
0,2009,30026,04105,仙台市,4,宮城県
1,2012,27762,04105,仙台市,4,宮城県
2,2014,28974,04105,仙台市,4,宮城県
3,2016,27485,04105,仙台市,4,宮城県
0,2009,7117,04202,石巻市,4,宮城県
1,2012,3959,04202,石巻市,4,宮城県
